image_name,snr_value_before,snr_value,method_name
image1_bruitee_snr_36.png,36.14141253201953,20.114345310842268,median
image1_bruitee_snr_36.png,36.14141253201953,20.114312907819112,adaptive_mask
image1_bruitee_snr_36.png,36.14141253201953,31.382129682214686,adaptive_mean
image1_bruitee_snr_36.png,36.14141253201953,27.682092160322924,convolution
image1_bruitee_snr_36.png,36.14141253201953,23.29807707042823,convolution_without_padding
image1_bruitee_snr_36.png,36.14141253201953,-4.072227703979732,sobel
image1_bruitee_snr_36.png,36.14141253201953,-6.174312648330222,prewitt
image1_bruitee_snr_36.png,36.14141253201953,-15.949978221792607,roberts
image1_bruitee_snr_36.png,36.14141253201953,-7.408500479996098,canny
image1_bruitee_snr_36.png,36.14141253201953,35.890617858124266,additive_gaussian_noise
image1_bruitee_snr_36.png,36.14141253201953,8.48994361005834,multiplicative_gaussian_noise
image1_bruitee_snr_36.png,36.14141253201953,3.5161613403524985,salt_pepper_noise
image1_bruitee_snr_41.png,41.89392777468102,20.12218956014277,median
image1_bruitee_snr_41.png,41.89392777468102,20.122093410235628,adaptive_mask
image1_bruitee_snr_41.png,41.89392777468102,32.13653817450725,adaptive_mean
image1_bruitee_snr_41.png,41.89392777468102,27.74667801963384,convolution
image1_bruitee_snr_41.png,41.89392777468102,23.32128096623719,convolution_without_padding
image1_bruitee_snr_41.png,41.89392777468102,-4.213206076550453,sobel
image1_bruitee_snr_41.png,41.89392777468102,-6.27693298382383,prewitt
image1_bruitee_snr_41.png,41.89392777468102,-16.125497510481743,roberts
image1_bruitee_snr_41.png,41.89392777468102,-7.410758898323584,canny
image1_bruitee_snr_41.png,41.89392777468102,40.98617237481128,additive_gaussian_noise
image1_bruitee_snr_41.png,41.89392777468102,8.483946403924854,multiplicative_gaussian_noise
image1_bruitee_snr_41.png,41.89392777468102,3.5134904917271657,salt_pepper_noise
image1_bruitee_snr_9.png,9.288473894311847,14.939950922912793,median
image1_bruitee_snr_9.png,9.288473894311847,14.97585413834047,adaptive_mask
image1_bruitee_snr_9.png,9.288473894311847,10.271660875617732,adaptive_mean
image1_bruitee_snr_9.png,9.288473894311847,16.749592038879975,convolution
image1_bruitee_snr_9.png,9.288473894311847,16.98500521112816,convolution_without_padding
image1_bruitee_snr_9.png,9.288473894311847,5.286953459965863,sobel
image1_bruitee_snr_9.png,9.288473894311847,5.215366034356627,prewitt
image1_bruitee_snr_9.png,9.288473894311847,2.1772119798744147,roberts
image1_bruitee_snr_9.png,9.288473894311847,-0.23920475000879154,canny
image1_bruitee_snr_9.png,9.288473894311847,9.290402165647837,additive_gaussian_noise
image1_bruitee_snr_9.png,9.288473894311847,6.772235486685856,multiplicative_gaussian_noise
image1_bruitee_snr_9.png,9.288473894311847,3.340340921353863,salt_pepper_noise
image1_reference.png,inf,20.123430756594214,median
image1_reference.png,inf,20.122991596555035,adaptive_mask
image1_reference.png,inf,32.443871891463694,adaptive_mean
image1_reference.png,inf,27.773922484178726,convolution
image1_reference.png,inf,23.327533090542246,convolution_without_padding
image1_reference.png,inf,-4.2694190051637975,sobel
image1_reference.png,inf,-6.3178609544253606,prewitt
image1_reference.png,inf,-16.19259793523392,roberts
image1_reference.png,inf,-7.435578688098473,canny
image1_reference.png,inf,48.22439910526604,additive_gaussian_noise
